trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,polygon.started,polygon.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,text_4.started,text_4.stopped,stim_interval,correct_resp,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,vivid_report,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_7.started,text_7.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,36,0,36,0,7.4324735419941135,,285.28228304197546,None,,,,,,,,,0.37500000000000006,1,284.89866779197473,None,2,8.77878024999518,286.2821783749969,None,286.2821783749969,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,1,2.7824937910190783,295.08247737499187,None,295.08247737499187,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,37,0,37,0,7.4324735419941135,,299.3159320830018,None,,,,,,,,,0.42500000000000004,2,298.88367554196157,None,1,1.5689712919993326,300.3160357080051,None,300.3160357080051,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,3,1.3030250410083681,301.9150698329904,None,301.9150698329904,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,38,0,38,0,7.4324735419941135,,304.4990879999823,None,,,,,,,,,0.25,1,304.249192749965,None,2,8.616249748971313,305.4988157079788,None,305.4988157079788,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,2,1.6382885000202805,314.1328277499997,None,314.1328277499997,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,39,0,39,0,7.4324735419941135,,316.9501193750184,None,,,,,,,,,0.15,1,316.80026191700017,None,1,1.573750082985498,317.949417124968,None,317.949417124968,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,3,2.7218477489659563,319.5493355420185,None,319.5493355420185,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,40,0,40,0,7.4324735419941135,,323.6500135830138,None,,,,,,,,,0.35000000000000003,1,323.29912183299894,None,1,1.0072080829995684,324.65019554196624,None,324.65019554196624,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,2,0.846134958032053,325.68324704200495,None,325.68324704200495,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,41,0,41,0,7.4324735419941135,,327.73338045796845,None,,,,,,,,,0.17500000000000002,1,327.5499902499723,None,1,1.0950494999997318,328.7334786669817,None,328.7334786669817,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,3,0.4119872080045752,329.8495859169634,None,329.8495859169634,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,42,0,42,0,7.4324735419941135,,331.766858374991,None,,,,,,,,,0.47500000000000003,1,331.28298149997136,None,2,1.2661012079915963,332.7671147919609,None,332.7671147919609,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,3,0.733621874009259,334.0497006669757,None,334.0497006669757,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,43,0,43,0,7.4324735419941135,,336.15031304198783,None,,,,,,,,,0.35000000000000003,2,335.8003827079665,None,1,6.704942415992264,337.1505922920187,None,337.1505922920187,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,2,0.7607410830096342,343.88313179201214,None,343.88313179201214,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,44,0,44,0,7.4324735419941135,,345.7179328330094,None,,,,,,,,,0.05,1,345.667629625008,None,1,1.1420930420281366,346.7167872079881,None,346.7167872079881,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,3,1.08459312497871,347.8830166250118,None,347.8830166250118,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,45,0,45,0,7.4324735419941135,,350.31722525000805,None,,,,,,,,,0.32500000000000007,2,349.9846009169705,None,2,0.4924212080077268,351.31743833300425,None,351.31743833300425,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,3,1.0308604160090908,351.83384691696847,None,351.83384691696847,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,46,0,46,0,7.4324735419941135,,354.1180034169811,None,,,,,,,,,0.225,2,353.8842497500009,None,2,1.7776187919662334,355.1174095830065,None,355.1174095830065,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,4,0.3274411669699475,356.9173694169731,None,356.9173694169731,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,47,0,47,0,7.4324735419941135,,358.7174492920167,None,,,,,,,,,0.45000000000000007,1,358.26763174997177,None,1,5.174028625013307,359.71748845797265,None,359.71748845797265,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,2,0.8625805409974419,364.917324708018,None,364.917324708018,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,48,0,48,0,7.4324735419941135,,366.90199608297553,None,,,,,,,,,0.1,1,366.80072533298517,None,2,4.302093541016802,367.90129666699795,None,367.90129666699795,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,3,0.7534428749931976,372.2340077079716,None,372.2340077079716,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,49,0,49,0,7.4324735419941135,,374.5010648329626,None,,,,,,,,,0.47500000000000003,2,374.01846150000347,None,2,0.6795836240053177,375.5010570829618,None,375.5010570829618,None,,,,,,,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,3,1.3378519580001011,376.2015409169835,None,376.2015409169835,None,,,c,001,2022_Jun_06_1754,test_exp,2021.2.3,59.710850202761435,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.57058933301596,None,,,,,,,
