trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,polygon.started,polygon.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,text_4.started,text_4.stopped,stim_interval,correct_resp,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,vivid_report,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_7.started,text_7.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,3,0.5455389159615152,235.58633895899402,None,235.58633895899402,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,24,0,24,0,8.159392417001072,,237.23624033399392,None,,,,,,,,,0.07500000000000001,1,237.1530141250114,None,1,1.5085269580013119,238.23655741696712,None,238.23655741696712,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,3,1.0732881250442006,239.7695897090016,None,239.7695897090016,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,25,0,25,0,8.159392417001072,,242.10303374996874,None,,,,,,,,,0.225,2,241.86954562499886,None,1,1.5700000829529017,243.10385316697648,None,243.10385316697648,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,4,0.6993077910155989,244.70255674998043,None,244.70255674998043,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,26,0,26,0,8.159392417001072,,246.87064350000583,None,,,,,,,,,0.45000000000000007,1,246.41985066700727,None,1,1.6115584580111317,247.86975000001257,None,247.86975000001257,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,2,1.3968127080006525,249.5031717090169,None,249.5031717090169,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,27,0,27,0,8.159392417001072,,251.95344133401522,None,,,,,,,,,0.025,2,251.92090695898514,None,1,1.7709379159496166,252.9540799590177,None,252.9540799590177,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,3,0.8227001249906607,254.75331558397738,None,254.75331558397738,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,28,0,28,0,8.159392417001072,,256.7047522920184,None,,,,,,,,,0.1,2,256.60406758397585,None,1,4.217750333016738,257.7200061670155,None,257.7200061670155,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,3,0.8214800420100801,261.9703599169734,None,261.9703599169734,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,29,0,29,0,8.159392417001072,,264.17146441701334,None,,,,,,,,,0.35000000000000003,2,263.8208239999949,None,2,2.0652476659743115,265.1706732920138,None,265.1706732920138,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,3,0.8388032490038313,267.25415379198967,None,267.25415379198967,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,30,0,30,0,8.159392417001072,,269.20400129200425,None,,,,,,,,,0.07500000000000001,1,269.1207875419641,None,1,6.277132874995004,270.2040369589813,None,270.2040369589813,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,3,1.5815421239822172,276.50431262498023,None,276.50431262498023,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,31,0,31,0,8.159392417001072,,279.38794016698375,None,,,,,,,,,0.275,1,279.1061195419752,None,2,1.2955150829511695,280.38780066696927,None,280.38780066696927,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,3,2.7644057080033235,281.7046696670004,None,281.7046696670004,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,32,0,32,0,8.159392417001072,,285.9883298340137,None,,,,,,,,,0.5,2,285.4880940839648,None,2,2.319297624984756,286.9887404589681,None,286.9887404589681,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,3,1.2900468749576248,289.337984999991,None,289.337984999991,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,33,0,33,0,8.159392417001072,,291.73904562497046,None,,,,,,,,,0.07500000000000001,2,291.65593666699715,None,2,2.2441083330195397,292.7383578749723,None,292.7383578749723,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,3,1.2270419580163434,295.01107000000775,None,295.01107000000775,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,34,0,34,0,8.159392417001072,,297.3392265000148,None,,,,,,,,,0.07500000000000001,2,297.25492470897734,None,1,9.218708457949106,298.3388487090124,None,298.3388487090124,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,1,0.5833842909778468,307.588347708981,None,307.588347708981,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,35,0,35,0,8.159392417001072,,309.23907070897985,None,,,,,,,,,0.05,1,309.18895958398934,None,1,3.0995190830435604,310.2394812499988,None,310.2394812499988,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,3,0.8307203740114346,313.3559815839981,None,313.3559815839981,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,36,0,36,0,8.159392417001072,,315.4563437089673,None,,,,,,,,,0.25,2,315.20534237497486,None,2,0.7838037079782225,316.45579116698354,None,316.45579116698354,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,3,2.4457622910267673,317.27221629198175,None,317.27221629198175,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,37,0,37,0,8.159392417001072,,321.23982241697377,None,,,,,,,,,0.5,1,320.73975537501974,None,1,2.2755047499667853,322.2397511249874,None,322.2397511249874,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,4,1.076319166983012,324.5391258749878,None,324.5391258749878,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,38,0,38,0,8.159392417001072,,326.73976020899136,None,,,,,,,,,0.1,2,326.63939945900347,None,2,1.428168457990978,327.7394592500059,None,327.7394592500059,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,3,0.761150416044984,329.1894917089958,None,329.1894917089958,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,39,0,39,0,8.159392417001072,,331.17359316698276,None,,,,,,,,,0.2,2,330.97259345900966,None,1,1.320346749969758,332.1730045839795,None,332.1730045839795,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,3,0.6298549579805695,333.52260999998543,None,333.52260999998543,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,40,0,40,0,8.159392417001072,,335.4232851669658,None,,,,,,,,,0.25,2,335.1732251669746,None,2,0.6389094169717282,336.42346012499183,None,336.42346012499183,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,3,1.328061624953989,337.08968204201665,None,337.08968204201665,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,41,0,41,0,8.159392417001072,,339.68996570899617,None,,,,,,,,,0.25,2,339.4395106249722,None,2,2.2031375829828903,340.69056154199643,None,340.69056154199643,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,3,1.1473797499784268,342.92342533398187,None,342.92342533398187,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,42,0,42,0,8.159392417001072,,345.5237117499928,None,,,,,,,,,0.42500000000000004,1,345.0909803339746,None,2,4.449306166963652,346.52425333397696,None,346.52425333397696,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,4,1.141454083030112,350.9903913339949,None,350.9903913339949,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,43,0,43,0,8.159392417001072,,353.60712887498084,None,,,,,,,,,0.45000000000000007,2,353.1568613339914,None,1,1.527623166970443,354.6072929999791,None,354.6072929999791,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,2,5.831473290978465,356.15708691696636,None,356.15708691696636,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,44,0,44,0,8.159392417001072,,363.3578742920072,None,,,,,,,,,0.35000000000000003,2,363.0072293750127,None,2,0.7462519989931025,364.35747733397875,None,364.35747733397875,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,2,1.5064947080099955,365.12411516701104,None,365.12411516701104,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,45,0,45,0,8.159392417001072,,367.9409295839723,None,,,,,,,,,0.275,2,367.65748787496705,None,1,3.0431097500259057,368.9406744170119,None,368.9406744170119,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,2,0.9830150000052527,372.00753712496953,None,372.00753712496953,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,46,0,46,0,8.159392417001072,,374.10843745898455,None,,,,,,,,,0.1,2,374.00819004199,None,1,0.935800792009104,375.10779441701015,None,375.10779441701015,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,3,0.6636623329832219,376.0740539589897,None,376.0740539589897,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,47,0,47,0,8.159392417001072,,378.241690209019,None,,,,,,,,,0.47500000000000003,2,377.7576253339648,None,2,0.6477535410085693,379.2419227499631,None,379.2419227499631,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,4,0.3877140000113286,379.9080176670104,None,379.9080176670104,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,48,0,48,0,8.159392417001072,,381.3757096250192,None,,,,,,,,,0.05,1,381.3248313340009,None,2,0.9668145829928108,382.3749016249785,None,382.3749016249785,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,3,1.632689082995057,383.35799845901784,None,383.35799845901784,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,49,0,49,0,8.159392417001072,,386.07573375001084,None,,,,,,,,,0.05,1,386.0237507499987,None,1,8.443291124945972,387.07538529200247,None,387.07538529200247,None,,,,,,,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,1,0.19095295801525936,395.5419844589778,None,395.5419844589778,None,,,g,001,2022_Jun_03_1549,test_exp,2021.2.3,60.022778538400324,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.75840341701405,None,,,,,,,
