trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,polygon.started,polygon.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,text_4.started,text_4.stopped,stim_interval,correct_resp,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,vivid_report,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_7.started,text_7.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,13,0,13,0,6.5241379590006545,,86.06202929205028,None,,,,,,,,,0.125,2,85.9288472920307,None,2,1.241942749998998,87.06174445903162,None,87.06174445903162,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,3,1.0897709999699146,88.32868329202756,None,88.32868329202756,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,14,0,14,0,6.5241379590006545,,90.77865662501426,None,,,,,,,,,0.32500000000000007,2,90.4452844170155,None,1,2.5017925419961102,91.77936233399669,None,91.77936233399669,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,3,1.0576376249664463,94.31156995904166,None,94.31156995904166,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,15,0,15,0,6.5241379590006545,,96.62912516703364,None,,,,,,,,,0.225,2,96.39498187502613,None,1,2.0043107079691254,97.62902670900803,None,97.62902670900803,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,3,2.8528423749958165,99.66175266704522,None,99.66175266704522,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,16,0,16,0,6.5241379590006545,,104.02916966704652,None,,,,,,,,,0.47500000000000003,2,103.5466822500457,None,2,0.5311214579851367,105.02956858399557,None,105.02956858399557,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,3,1.1791381249786355,105.57878270902438,None,105.57878270902438,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,17,0,17,0,6.5241379590006545,,107.92995116702514,None,,,,,,,,,0.15,1,107.77861695899628,None,2,2.7408203749801032,108.92991091700969,None,108.92991091700969,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,2,0.8301831250428222,111.69555487501202,None,111.69555487501202,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,18,0,18,0,6.5241379590006545,,113.68025783402845,None,,,,,,,,,0.125,1,113.54604345903499,None,1,0.713355915970169,114.67934512504144,None,114.67934512504144,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,3,1.0527591250138357,115.41288833401632,None,115.41288833401632,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,19,0,19,0,6.5241379590006545,,117.89635749999434,None,,,,,,,,,0.4,1,117.49629275000188,None,1,0.784381541016046,118.89614641701337,None,118.89614641701337,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,4,0.8020249159890227,119.71257770899683,None,119.71257770899683,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,20,0,20,0,6.5241379590006545,,121.72989625000628,None,,,,,,,,,0.17500000000000002,1,121.54611429199576,None,1,0.8710249160067178,122.72976529202424,None,122.72976529202424,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,3,1.2046037079999223,123.62914720899425,None,123.62914720899425,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,21,0,21,0,6.5241379590006545,,126.34646412503207,None,,,,,,,,,0.47500000000000003,1,125.86367908399552,None,1,0.5767410419648513,127.34625516703818,None,127.34625516703818,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,4,0.9126235419535078,127.94620387500618,None,127.94620387500618,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
