trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,polygon.started,polygon.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,text_4.started,text_4.stopped,stim_interval,correct_resp,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,vivid_report,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_7.started,text_7.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,27,0,27,0,11.805623209045734,,322.4280104589998,None,,,,,,,,,0.125,2,322.293863125029,None,1,2.5127169159823097,323.42742712504696,None,323.42742712504696,None,,,,,,,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,1,0.6558968750177883,325.96025487501174,None,325.96025487501174,None,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,28,0,28,0,11.805623209045734,,327.81123816705076,None,,,,,,,,,0.15,1,327.6488527500187,None,1,1.8878471240168437,328.81142637500307,None,328.81142637500307,None,,,,,,,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,2,1.7133293329970911,330.7270862920559,None,330.7270862920559,None,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,29,0,29,0,11.805623209045734,,333.5450427920441,None,,,,,,,,,0.07500000000000001,2,333.4613357090275,None,1,1.2379474579938687,334.5443796670297,None,334.5443796670297,None,,,,,,,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,2,0.869531707954593,335.8107845420018,None,335.8107845420018,None,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,30,0,30,0,11.805623209045734,,337.9109686250449,None,,,,,,,,,0.2,1,337.7115058750496,None,1,2.8730861239600927,338.9110031250166,None,338.9110031250166,None,,,,,,,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,2,0.8209872909937985,341.81104370905086,None,341.81104370905086,None,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,31,0,31,0,11.805623209045734,,344.1117315420415,None,,,,,,,,,0.45000000000000007,1,343.6611654170556,None,1,0.5368281239643693,345.1112910840311,None,345.1112910840311,None,,,,,,,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,4,0.5803269169991836,345.67781766701955,None,345.67781766701955,None,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,32,0,32,0,11.805623209045734,,347.41207491705427,None,,,,,,,,,0.125,1,347.27794850000646,None,1,2.6731761670089327,348.4120737090125,None,348.4120737090125,None,,,,,,,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,2,1.969498582999222,351.1117245000205,None,351.1117245000205,None,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,33,0,33,0,11.805623209045734,,354.4120647920063,None,,,,,,,,,0.30000000000000004,1,354.1119771670201,None,1,3.9802587919984944,355.4117832920165,None,355.4117832920165,None,,,,,,,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,1,1.0678935410105623,359.41207558405586,None,359.41207558405586,None,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,34,0,34,0,11.805623209045734,,361.66265070904046,None,,,,,,,,,0.15,2,361.511818167055,None,2,3.6278443739865907,362.6620573750115,None,362.6620573750115,None,,,,,,,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,2,2.32801733299857,366.3118307500263,None,366.3118307500263,None,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,35,0,35,0,11.805623209045734,,369.79621695901733,None,,,,,,,,,0.125,1,369.66180475003785,None,1,0.4220848749973811,370.795582959021,None,370.795582959021,None,,,,,,,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,4,0.8986985410447232,371.24508341704495,None,371.24508341704495,None,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,36,0,36,0,11.805623209045734,,373.41303766705096,None,,,,,,,,,0.25,2,373.16299745900324,None,2,0.9716775830020197,374.4129115000251,None,374.4129115000251,None,,,,,,,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,3,0.9172655409784056,375.4125016250182,None,375.4125016250182,None,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,37,0,37,0,11.805623209045734,,377.44682341703447,None,,,,,,,,,0.1,2,377.34604612505063,None,2,2.366381583036855,378.44659679202596,None,378.44659679202596,None,,,,,,,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,3,6.0507432910380885,380.83040637505474,None,380.83040637505474,None,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,38,0,38,0,11.805623209045734,,388.1969042920391,None,,,,,,,,,0.275,2,387.9138157920097,None,2,3.1416519160266034,389.19623320904793,None,389.19623320904793,None,,,,,,,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,2,0.9979835000121966,392.363055334019,None,392.363055334019,None,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,39,0,39,0,11.805623209045734,,394.6139569170191,None,,,,,,,,,0.225,2,394.3804382090457,None,2,1.3173460409743711,395.6135823750519,None,395.6135823750519,None,,,,,,,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,4,0.9867190000368282,396.9633539170027,None,396.9633539170027,None,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,40,0,40,0,11.805623209045734,,399.41351745900465,None,,,,,,,,,0.42500000000000004,1,398.9797736670007,None,1,2.8611003740224987,400.41318683401914,None,400.41318683401914,None,,,,,,,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,[],[],403.29669870901853,None,403.29669870901853,None,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,41,0,41,0,11.805623209045734,,406.763771500031,None,,,,,,,,,0.45000000000000007,2,406.3137319170055,None,2,2.0851440419792198,407.76364658400416,None,407.76364658400416,None,,,,,,,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,3,1.60550654202234,409.88002266699914,None,409.88002266699914,None,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,42,0,42,0,11.805623209045734,,412.7643158750143,None,,,,,,,,,0.25,2,412.51389712502714,None,2,3.6974723750026897,413.76399100001436,None,413.76399100001436,None,,,,,,,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
